dia,hora,tipologia,parroquia_urbana,causas,nro_heridos,nro_fallecidos
domingo,h21,estrellamiento,el sagrario,conducir en estado de embriaguez,0,0
domingo,h12,perdida de carril,san sebastian,fallas mecanicas no previsibles,0,1
lunes,h11,choque lateral perpendicular,san sebastian,no respetar las senales de transito,0,1
martes,h12,choque lateral angular,sucre,conducir en exceso de velocidad,0,0
viernes,h19,choque lateral perpendicular,punzara,conducir en estado de embriaguez,0,0
lunes,h13,choque lateral angular,el sagrario,imprudencia del conductor,2,0
jueves,h13,choque lateral angular,sucre,no respetar las senales de transito,0,0
viernes,h14,perdida de carril,carigan,conducir en exceso de velocidad,1,0
martes,h19,estrellamiento,el sagrario,conducir en exceso de velocidad,0,0
jueves,h17,estrellamiento,sucre,conducir en exceso de velocidad,0,0
sabado,h16,choque lateral angular,el valle,conducir en estado de embriaguez,1,0
lunes,h17,perdida de carril,el sagrario,conducir en exceso de velocidad,2,0
martes,h10,perdida de carril,sucre,condiciones climaticas desfavorables,0,0
jueves,h19,estrellamiento,punzara,fallas mecanicas no previsibles,0,0
viernes,h04,estrellamiento,sucre,conducir en exceso de velocidad,0,0
sabado,h13,choque lateral angular,sucre,no respetar las senales de transito,1,0
lunes,h21,choque frontal longitudinal,san sebastian,conducir en estado de embriaguez,0,0
lunes,h12,choque por alcance,sucre,imprudencia del conductor,0,0
martes,h17,perdida de carril,carigan,conducir en exceso de velocidad,0,0
viernes,h10,choque lateral angular,san sebastian,no respetar las senales de transito,1,0
sabado,h19,choque lateral perpendicular,san sebastian,imprudencia del conductor,0,0
domingo,h14,choque lateral angular,el sagrario,conducir en exceso de velocidad,0,0
domingo,h19,estrellamiento,sucre,conducir en exceso de velocidad,0,0
martes,h11,estrellamiento,punzara,conducir en estado de embriaguez,0,0
jueves,h18,atropello,sucre,negligencia del conductor,1,0
viernes,h18,atropello,punzara,imprudencia del peaton,1,0
martes,h23,choque por alcance,punzara,conducir en estado de embriaguez,0,0
viernes,h05,estrellamiento,san sebastian,condiciones climaticas desfavorables,2,0
sabado,h21,choque lateral perpendicular,el sagrario,no ceder el derecho de via,1,0
sabado,h22,choque lateral perpendicular,punzara,conducir en exceso de velocidad,2,0
sabado,h11,choque lateral angular,san sebastian,no respetar las senales de transito,2,0
lunes,h17,choque lateral angular,san sebastian,conducir en exceso de velocidad,0,0
miercoles,h09,choque por alcance,punzara,no ceder el derecho de via,1,0
sabado,h08,choque por alcance,sucre,no mantener la distancia reglamentaria,0,0
domingo,h04,volcamiento longitudinal,punzara,conducir en estado de embriaguez,1,0
lunes,h15,estrellamiento,sucre,conducir en exceso de velocidad,0,1
lunes,h20,choque lateral angular,punzara,conducir en estado de embriaguez,1,0
martes,h14,choque lateral perpendicular,el sagrario,no respetar las senales de transito,1,0
jueves,h15,choque lateral angular,punzara,conducir en exceso de velocidad,1,0
jueves,h07,choque lateral perpendicular,el sagrario,conducir en exceso de velocidad,1,0
sabado,h08,atropello,sucre,imprudencia del peaton,1,0
sabado,h07,choque lateral perpendicular,punzara,no respetar las senales de transito,0,0
domingo,h11,choque lateral angular,punzara,no ceder el derecho de via,1,0
lunes,h00,atipico,punzara,imprudencia del conductor,0,0
viernes,h12,choque por alcance,sucre,no mantener la distancia reglamentaria,1,0
lunes,h22,perdida de carril,el valle,conducir en exceso de velocidad,0,0
martes,h01,volcamiento longitudinal,carigan,conducir en exceso de velocidad,0,0
miercoles,h12,roce negativo,san sebastian,no respetar las senales de transito,0,0
miercoles,h15,estrellamiento,el sagrario,imprudencia del conductor,2,0
jueves,h13,rozamiento,sucre,negligencia del conductor,0,0
viernes,h19,choque frontal excentrico,punzara,imprudencia del conductor,0,0
sabado,h02,perdida de carril,san sebastian,conducir en exceso de velocidad,0,0
lunes,h07,choque lateral angular,carigan,conducir en exceso de velocidad,0,0
miercoles,h17,volcamiento lateral,el sagrario,imprudencia del conductor,1,0
jueves,h14,choque lateral perpendicular,san sebastian,negligencia del conductor,0,0
viernes,h00,atipico,el valle,imprudencia del conductor,0,0
viernes,h23,estrellamiento,punzara,conducir en estado de embriaguez,0,0
viernes,h22,choque lateral perpendicular,sucre,conducir en estado de embriaguez,0,0
sabado,h20,choque lateral perpendicular,el sagrario,negligencia del conductor,3,0
sabado,h12,choque lateral angular,el valle,imprudencia del conductor,2,0
miercoles,h15,roce negativo,punzara,imprudencia del conductor,0,0
viernes,h20,estrellamiento,punzara,conducir en estado de embriaguez,0,0
sabado,h10,colision,el sagrario,no respetar las senales de transito,0,0
lunes,h21,choque frontal excentrico,punzara,conducir en estado de embriaguez,1,0
lunes,h14,estrellamiento,el valle,conducir en estado de embriaguez,0,0
miercoles,h13,choque lateral perpendicular,sucre,imprudencia del conductor,2,0
jueves,h20,estrellamiento,el valle,conducir en estado de embriaguez,0,0
jueves,h22,estrellamiento,el valle,conducir en estado de embriaguez,0,0
viernes,h08,choque lateral angular,el valle,conducir en exceso de velocidad,1,0
lunes,h08,atropello,punzara,imprudencia del peaton,1,0
viernes,h23,estrellamiento,san sebastian,conducir en exceso de velocidad,0,0
sabado,h12,choque por alcance,el valle,imprudencia del conductor,2,0
sabado,h20,choque lateral perpendicular,sucre,imprudencia del conductor,1,0
sabado,h17,atipico,punzara,imprudencia del conductor,4,0
lunes,h00,estrellamiento,san sebastian,conducir en exceso de velocidad,1,0
viernes,h21,estrellamiento,punzara,conducir en exceso de velocidad,0,0
domingo,h19,estrellamiento,el sagrario,conducir en estado de embriaguez,0,0
domingo,h18,choque lateral angular,san sebastian,imprudencia del conductor,0,0
lunes,h06,perdida de carril,el sagrario,conducir en estado de embriaguez,1,0
martes,h19,estrellamiento,sucre,imprudencia del conductor,0,0
viernes,h07,roce negativo,el valle,imprudencia del conductor,0,0
sabado,h19,atipico,sucre,imprudencia del conductor,0,0
lunes,h15,choque lateral angular,el sagrario,conducir en exceso de velocidad,0,0
miercoles,h19,estrellamiento,punzara,conducir en exceso de velocidad,0,0
miercoles,h14,choque lateral perpendicular,el sagrario,no respetar las senales de transito,1,0
jueves,h22,volcamiento,carigan,conducir en exceso de velocidad,0,0
sabado,h13,choque lateral angular,el sagrario,conducir en exceso de velocidad,1,0
sabado,h23,choque lateral perpendicular,san sebastian,no ceder el derecho de via,1,0
domingo,h15,choque lateral perpendicular,punzara,conducir en exceso de velocidad,1,0
lunes,h18,choque lateral angular,sucre,conducir en estado de embriaguez,0,0
lunes,h06,choque lateral angular,punzara,no ceder el derecho de via,1,0
jueves,h00,estrellamiento,el valle,conducir en estado de embriaguez,0,0
viernes,h19,choque lateral angular,punzara,conducir en exceso de velocidad,1,0
viernes,h22,choque lateral perpendicular,el sagrario,no respetar las senales de transito,0,0
sabado,h10,choque lateral angular,el valle,imprudencia del conductor,0,0
jueves,h23,estrellamiento,sucre,imprudencia del conductor,0,0
jueves,h21,encunetamiento,sucre,imprudencia del conductor,0,0
viernes,h18,estrellamiento,el valle,conducir en exceso de velocidad,0,0
sabado,h14,choque lateral angular,el valle,imprudencia del conductor,1,0
sabado,h19,choque lateral angular,sucre,imprudencia del conductor,1,0
martes,h02,estrellamiento,punzara,conducir en exceso de velocidad,0,0
miercoles,h14,estrellamiento,punzara,conducir en estado de embriaguez,0,0
miercoles,h22,estrellamiento,san sebastian,conducir en exceso de velocidad,0,0
sabado,h19,choque lateral perpendicular,san sebastian,imprudencia del conductor,1,0
domingo,h09,estrellamiento,carigan,conducir en exceso de velocidad,0,0
domingo,h19,choque lateral perpendicular,san sebastian,imprudencia del conductor,1,0
domingo,h09,atipico,sucre,imprudencia del conductor,0,0
lunes,h15,estrellamiento,punzara,imprudencia del peaton,0,0
miercoles,h12,choque lateral angular,punzara,conducir en estado de embriaguez,0,0
viernes,h09,choque lateral angular,san sebastian,conducir en estado de embriaguez,0,0
sabado,h23,choque lateral perpendicular,san sebastian,conducir en estado de embriaguez,1,0
sabado,h23,estrellamiento,sucre,conducir en estado de embriaguez,0,0
sabado,h11,choque lateral angular,punzara,no ceder el derecho de via,0,0
sabado,h09,atropello,punzara,imprudencia del peaton,1,0
domingo,h06,estrellamiento,el sagrario,conducir en exceso de velocidad,0,0
domingo,h15,choque lateral perpendicular,el sagrario,imprudencia del conductor,1,0
domingo,h14,choque lateral angular,sucre,imprudencia del conductor,0,0
lunes,h04,estrellamiento,san sebastian,conducir en estado de embriaguez,0,0
jueves,h12,estrellamiento,sucre,conducir en estado de embriaguez,1,0
viernes,h08,atipico,carigan,imprudencia del conductor,0,0
viernes,h21,choque lateral angular,punzara,imprudencia del conductor,1,0
viernes,h12,choque lateral angular,san sebastian,imprudencia del conductor,1,0
viernes,h03,choque frontal,punzara,imprudencia del conductor,1,0
sabado,h14,choque lateral angular,sucre,imprudencia del conductor,0,0
sabado,h14,volcamiento lateral,sucre,imprudencia del conductor,1,1
sabado,h10,choque lateral perpendicular,punzara,imprudencia del conductor,1,0
sabado,h19,perdida de carril,sucre,conducir en exceso de velocidad,0,0
domingo,h16,choque lateral perpendicular,el sagrario,conducir en exceso de velocidad,0,0
domingo,h03,choque lateral perpendicular,el valle,imprudencia del conductor,1,0
domingo,h21,choque lateral angular,san sebastian,conducir en exceso de velocidad,3,0
lunes,h18,estrellamiento,sucre,conducir en estado de embriaguez,0,0
martes,h18,atropello,el sagrario,imprudencia del peaton,2,0
miercoles,h19,choque frontal excentrico,carigan,conducir en estado de embriaguez,4,0
jueves,h22,estrellamiento,sucre,conducir en exceso de velocidad,0,0
sabado,h12,choque lateral angular,punzara,imprudencia del conductor,1,0
domingo,h21,estrellamiento,punzara,conducir en estado de embriaguez,1,0
lunes,h21,choque lateral angular,carigan,imprudencia del conductor,0,0
martes,h14,choque lateral perpendicular,el sagrario,no respetar las senales de transito,1,0
martes,h19,choque lateral angular,san sebastian,conducir en estado de embriaguez,1,0
jueves,h11,atropello,sucre,imprudencia del conductor,1,0
jueves,h11,choque lateral angular,sucre,conducir en exceso de velocidad,1,0
viernes,h01,perdida de carril,san sebastian,conducir en exceso de velocidad,0,0
sabado,h12,estrellamiento,el valle,conducir en exceso de velocidad,0,0
sabado,h17,choque lateral perpendicular,san sebastian,imprudencia del conductor,1,0
sabado,h15,choque lateral perpendicular,carigan,conducir en exceso de velocidad,2,0
sabado,h20,choque lateral angular,san sebastian,imprudencia del conductor,0,0
domingo,h20,choque lateral angular,sucre,conducir en estado de embriaguez,2,0
domingo,h19,perdida de carril,sucre,conducir en exceso de velocidad,0,1
domingo,h01,estrellamiento,sucre,conducir en exceso de velocidad,0,0
lunes,h07,perdida de carril,punzara,conducir en estado de embriaguez,2,0
sabado,h20,choque lateral perpendicular,el sagrario,conducir en estado de embriaguez,2,0
domingo,h15,choque frontal excentrico,punzara,imprudencia del conductor,1,0
domingo,h01,perdida de carril,sucre,conducir en estado de embriaguez,2,0
domingo,h21,choque lateral angular,san sebastian,imprudencia del conductor,0,0
domingo,h16,choque lateral angular,el sagrario,conducir en exceso de velocidad,3,0
martes,h08,choque lateral perpendicular,punzara,no respetar las senales de transito,0,0
jueves,h21,estrellamiento,punzara,conducir en exceso de velocidad,0,0
viernes,h20,choque por alcance,punzara,conducir en estado de embriaguez,3,0
sabado,h22,choque frontal excentrico,el valle,imprudencia del conductor,0,0
sabado,h10,choque lateral perpendicular,sucre,no respetar las senales de transito,1,0
sabado,h14,colision,sucre,imprudencia del conductor,0,0
lunes,h00,choque lateral perpendicular,sucre,imprudencia del conductor,1,0
martes,h22,estrellamiento,carigan,imprudencia del conductor,0,0
martes,h07,perdida de carril,carigan,conducir en exceso de velocidad,2,0
jueves,h12,choque lateral angular,sucre,conducir en exceso de velocidad,0,0
jueves,h06,choque por alcance,carigan,conducir en estado de embriaguez,0,0
sabado,h12,atropello,el valle,imprudencia del peaton,1,0
sabado,h19,choque lateral angular,punzara,imprudencia del conductor,0,0
sabado,h16,choque lateral perpendicular,sucre,conducir en estado de embriaguez,0,0
sabado,h10,choque lateral perpendicular,san sebastian,imprudencia del conductor,0,0
sabado,h23,perdida de carril,el valle,conducir en exceso de velocidad,0,0
martes,h20,choque lateral angular,punzara,imprudencia del conductor,3,0
jueves,h23,choque por alcance,el sagrario,conducir en estado de embriaguez,0,0
sabado,h19,arrollamiento,carigan,imprudencia del conductor,0,1
sabado,h14,choque lateral angular,sucre,conducir en exceso de velocidad,0,0
domingo,h20,choque lateral perpendicular,san sebastian,imprudencia del conductor,1,0
lunes,h08,atropello,sucre,imprudencia del conductor,1,0
martes,h02,choque lateral angular,el valle,conducir en estado de embriaguez,1,0
miercoles,h08,volcamiento lateral,sucre,imprudencia del conductor,1,0
jueves,h17,choque lateral perpendicular,san sebastian,no respetar las senales de transito,0,0
viernes,h18,perdida de carril,carigan,conducir en estado de embriaguez,1,0
viernes,h10,choque lateral perpendicular,san sebastian,imprudencia del conductor,1,0
viernes,h11,choque lateral perpendicular,punzara,no respetar las senales de transito,2,0
sabado,h07,choque lateral angular,sucre,imprudencia del conductor,0,0
sabado,h23,atropello,punzara,imprudencia del peaton,1,0
domingo,h17,choque lateral perpendicular,sucre,imprudencia del conductor,1,0
domingo,h17,choque por alcance,sucre,conducir en estado de embriaguez,0,0
martes,h14,perdida de carril,sucre,imprudencia del conductor,2,0
martes,h15,estrellamiento,sucre,conducir en estado de embriaguez,0,0
martes,h18,choque lateral angular,punzara,imprudencia del conductor,0,0
miercoles,h08,choque lateral angular,sucre,imprudencia del conductor,2,0
miercoles,h10,choque lateral perpendicular,sucre,conducir en exceso de velocidad,1,0
jueves,h16,roce negativo,el sagrario,conducir en estado de embriaguez,0,0
viernes,h07,choque lateral angular,punzara,conducir en exceso de velocidad,3,0
sabado,h14,choque lateral angular,punzara,no respetar las senales de transito,0,0
sabado,h16,choque lateral perpendicular,punzara,imprudencia del conductor,1,0
domingo,h00,estrellamiento,san sebastian,conducir en exceso de velocidad,0,0
lunes,h19,choque lateral perpendicular,punzara,conducir en estado de embriaguez,0,0
martes,h11,estrellamiento,el sagrario,imprudencia del conductor,0,0
jueves,h14,perdida de carril,san sebastian,conducir en exceso de velocidad,0,0
viernes,h18,choque por alcance,el valle,no respetar las senales de transito,0,0
sabado,h07,atropello,el sagrario,imprudencia del peaton,1,0
sabado,h05,atropello,sucre,imprudencia del peaton,1,0
domingo,h08,atropello,san sebastian,imprudencia del peaton,1,0
domingo,h17,atropello,punzara,imprudencia del peaton,1,0
domingo,h21,perdida de pista,sucre,conducir en estado de embriaguez,1,1
domingo,h21,perdida de carril,san sebastian,conducir en exceso de velocidad,1,0
martes,h22,choque lateral perpendicular,el sagrario,conducir en estado de embriaguez,0,0
martes,h03,estrellamiento,punzara,conducir en estado de embriaguez,1,0
miercoles,h19,atropello,carigan,imprudencia del peaton,1,0
jueves,h12,choque por alcance,el valle,imprudencia del conductor,0,0
viernes,h14,estrellamiento,carigan,imprudencia del conductor,3,1
viernes,h18,choque lateral angular,punzara,conducir en estado de embriaguez,2,0
sabado,h15,estrellamiento,carigan,imprudencia del conductor,2,0
sabado,h23,choque por alcance,el valle,conducir en estado de embriaguez,2,0
sabado,h01,choque lateral angular,san sebastian,imprudencia del conductor,1,0
domingo,h20,choque lateral perpendicular,el sagrario,imprudencia del conductor,0,0
domingo,h14,choque lateral perpendicular,punzara,imprudencia del conductor,1,0
domingo,h16,estrellamiento,punzara,conducir en exceso de velocidad,3,1
lunes,h21,choque lateral perpendicular,san sebastian,imprudencia del conductor,1,0
martes,h03,estrellamiento,san sebastian,conducir en estado de embriaguez,0,0
martes,h18,choque lateral angular,carigan,imprudencia del conductor,0,0
miercoles,h07,choque lateral angular,punzara,imprudencia del conductor,1,0
miercoles,h20,choque lateral angular,punzara,imprudencia del conductor,1,0
jueves,h20,estrellamiento,punzara,conducir en estado de embriaguez,1,0
jueves,h12,choque lateral angular,san sebastian,conducir en exceso de velocidad,1,0
viernes,h12,colision,el sagrario,imprudencia del conductor,0,0
sabado,h22,perdida de carril,sucre,conducir en exceso de velocidad,1,0
sabado,h20,choque lateral angular,sucre,conducir en exceso de velocidad,2,0
sabado,h00,estrellamiento,punzara,conducir en estado de embriaguez,1,0
sabado,h10,choque lateral perpendicular,sucre,imprudencia del conductor,1,0
domingo,h15,volcamiento longitudinal,carigan,condiciones climaticas desfavorables,1,0
lunes,h08,estrellamiento,carigan,imprudencia del conductor,0,0
martes,h23,choque lateral angular,sucre,conducir en estado de embriaguez,0,0
miercoles,h17,choque lateral perpendicular,el sagrario,imprudencia del conductor,1,0
miercoles,h23,choque lateral angular,carigan,conducir en estado de embriaguez,1,0
jueves,h03,perdida de carril,sucre,conducir en exceso de velocidad,0,0
jueves,h08,perdida de carril,punzara,conducir en exceso de velocidad,1,0
jueves,h03,choque frontal longitudinal,san sebastian,imprudencia del conductor,1,0
jueves,h09,choque lateral angular,sucre,conducir en exceso de velocidad,0,0
jueves,h22,choque lateral angular,el sagrario,conducir en estado de embriaguez,1,0
jueves,h21,perdida de carril,san sebastian,conducir en exceso de velocidad,1,0
jueves,h21,perdida de carril,sucre,conducir en exceso de velocidad,1,0
jueves,h18,choque frontal excentrico,san sebastian,conducir en estado de embriaguez,0,1
